tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	tag
42590	1230.0	45.74	64635.0	44.0	1.0	https://lichess.org/analysis/r4rk1/1p1b1pn1/pq1p2pQ/3Pp3/4P2P/P1p1RPN1/1P6/3NK1R1_w_-_-	Hanging Piece
29073	1172.0	45.57	62270.0	31.0	1.0	https://lichess.org/analysis/5r2/pbp3pk/8/2P4p/2Q5/1P4q1/P4RP1/7K_w_-_-	Hanging Piece
53237	1297.0	45.56	63357.0	50.0	1.0	https://lichess.org/analysis/6k1/5ppp/2b1p3/1p2P1b1/p7/PBN4P/1PPr1PP1/4R1K1_w_-_-	Hanging Piece
27241	1247.0	45.42	65783.0	51.0	1.0	https://lichess.org/analysis/6R1/pp1kbp1p/3p1p2/8/4qP2/4B2P/PPr1Q3/R3K3_w_Q_-	Hanging Piece
30069	1118.0	45.74	64751.0	39.0	1.0	https://lichess.org/analysis/r3k2r/pp2nppp/2n1p3/7b/3P4/1QP2N1P/1R2BPP1/q1B2RK1_b_kq_-	Trapped Piece
49049	1029.0	44.93	63767.0	25.0	1.0	https://lichess.org/analysis/2kr1b1r/1ppb3p/p1nq2pn/4Np2/Q1BPpP2/1P2P3/P2N2PP/R1B2RK1_w_-_-	Hanging Piece
30813	1147.0	45.7	62996.0	28.0	1.0	https://lichess.org/analysis/2r1r3/pp3Q1p/2k5/3N1R2/1PP5/7P/P5PK/4q3_b_-_b3	Mating Net
42359	1177.0	46.17	65619.0	31.0	1.0	https://lichess.org/analysis/2r2rk1/5pp1/p4q1p/8/2b1P3/2NR3P/2Q2PP1/5RK1_w_-_-	Discovered Attack
36796	1002.0	45.61	62029.0	56.0	2.0	https://lichess.org/analysis/2kr1bnr/pppq3p/5pp1/8/1nb5/2N1BN2/PPP1QPPP/R3KB1R_w_KQ_-	Mate in 2
58281	922.0	45.25	60361.0	22.0	1.0	https://lichess.org/analysis/8/4n2r/p1pk3R/1p1pNP2/4P3/P2P4/1PP5/2K5_b_-_-	Hanging Piece
32010	1255.0	45.67	60998.0	67.0	1.0	https://lichess.org/analysis/3R1k2/p4p1p/2r2p2/5R1N/Pr1b1P2/1P6/6PP/5K2_b_-_-	Overloading
37169	1214.0	45.59	63599.0	47.0	1.0	https://lichess.org/analysis/8/pp2bQ2/1qb1Bp1k/8/1P6/2P5/P2r1PPP/5RK1_b_-_-	Mating Net
34970	1123.0	45.36	63623.0	28.0	1.0	https://lichess.org/analysis/r1b1k2r/p4ppp/2n5/q7/P1pKP1n1/3P1N2/1PPQ2PP/RN3B1R_w_kq_-	Mate in 1
64658	1108.0	46.02	64263.0	42.0	1.0	https://lichess.org/analysis/rn1q1rk1/1b2bp1p/p3p1pQ/1p1nP3/2pP4/2P3N1/PPB3PP/RNB2RK1_b_-_-	Attacking Castled King
34554	927.0	42.22	56141.0	20.0	1.0	https://lichess.org/analysis/1rb5/Rr3pkp/3p1qp1/1ppP4/2n1P3/1Q3PN1/4N1PP/R5K1_w_-_-	Hanging Piece
26934	1208.0	45.51	64341.0	55.0	1.0	https://lichess.org/analysis/r1r5/1q1R1pk1/b4pp1/p1p4p/Bp3Q1P/5PP1/PPP1N3/4K2R_b_K_-	Fork / Double Attack
65451	1100.0	45.01	64585.0	23.0	1.0	https://lichess.org/analysis/rn3r1k/pp2npp1/1b1p4/1q1P4/1P4b1/P4N2/1BBQ1PPP/R4RK1_b_-_-	Mate in 2
36219	1286.0	46.6	64480.0	47.0	1.0	https://lichess.org/analysis/r3k1r1/pp3p1p/2pp1Q1B/8/2P2Pqn/4P3/PP3RPP/R5K1_b_q_-	Fork / Double Attack
29276	932.0	44.27	55418.0	42.0	1.0	https://lichess.org/analysis/5k1Q/4n1p1/2r1pp2/p2nq3/4N3/B6P/PP3PP1/4R1K1_b_-_-	Discovered Attack
30560	824.0	43.55	52041.0	35.0	2.0	https://lichess.org/analysis/rnb1qbkr/ppp1p1pp/1n1pP3/6N1/8/5Q2/PPPP1PPP/RNB1K2R_b_KQ_-	Queen Sacrifice
59707	1153.0	45.99	65893.0	19.0	1.0	https://lichess.org/analysis/8/8/1N6/2p2k1p/1nP3pP/1P1P2P1/r1n2P2/1K1R4_w_-_-	Basic Checkmates
37383	978.0	44.04	61673.0	22.0	1.0	https://lichess.org/analysis/r1bqkbnr/pp1npppp/2p5/8/3PN3/8/PPP1QPPP/R1B1KBNR_b_KQkq_-	Discovered Attack
39070	1166.0	45.46	65163.0	37.0	1.0	https://lichess.org/analysis/6k1/p4p1p/1p6/8/Q1P2q2/6nP/P5P1/6K1_w_-_-	Mate in 3+
30794	1095.0	46.01	62112.0	21.0	1.0	https://lichess.org/analysis/rn1k1r2/p3b1Qp/P2pP3/5b2/B5q1/2B5/1P3PPP/R4RK1_b_-_-	Mating Net
30749	1032.0	45.03	62917.0	34.0	1.0	https://lichess.org/analysis/r4rk1/p3npbp/4p1p1/3p4/1q1n2P1/PPN1BP2/1Q2N1KP/1R3R2_b_-_-	Hanging Piece
34962	1320.0	45.35	64857.0	58.0	2.0	https://lichess.org/analysis/2r4k/p2n1N2/3Pp2p/3pPp2/3P4/4P3/Prp3RP/2R4K_b_-_-	Mate in 3+
36072	859.0	44.27	58276.0	32.0	1.0	https://lichess.org/analysis/r1b1k2r/ppppqppp/8/4n3/1bP2Bn1/P4N2/1P1NPPPP/R2QKB1R_w_KQkq_-	Pin
34670	848.0	46.79	63545.0	29.0	2.0	https://lichess.org/analysis/rnb1k2r/p2pp1bp/6p1/1P1P1p2/1qQ2N2/8/PB1NB1PP/R3K2R_b_KQkq_-	Defense
42924	1058.0	44.71	55372.0	30.0	1.0	https://lichess.org/analysis/r2qkbnr/1pp3p1/p1np1p2/4p2p/4P2B/1BNP1Q2/PPP2PPP/R4RK1_w_kq_-	Fork / Double Attack
51308	1061.0	45.99	63890.0	29.0	1.0	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n5/3Qp3/2B1n3/2P2N2/PPP2PPP/R1B2RK1_b_kq_-	Hanging Piece
29961	741.0	45.04	63300.0	45.0	2.0	https://lichess.org/analysis/r3r1k1/1p3ppp/8/2P5/3Rq1n1/1NP1P3/P3Q1PP/K2R4_b_-_-	Hanging Piece
39282	1282.0	46.02	65267.0	44.0	1.0	https://lichess.org/analysis/2kr4/p1n3q1/1pN1p3/1Pn1Pp1p/2P5/8/QB4PP/6RK_b_-_-	Vulnerable King
43711	1146.0	45.66	62739.0	70.0	1.0	https://lichess.org/analysis/r4rk1/pp2nppp/4b3/4p3/3p4/P1q5/R1PNBPPP/3Q1RK1_w_-_-	Fork / Double Attack
55355	1016.0	44.92	57622.0	47.0	1.0	https://lichess.org/analysis/8/ppk4p/5pp1/2b2p2/2B1rP2/2P5/Pr4PP/R2R3K_w_-_-	Hanging Piece
36761	1109.0	46.14	65489.0	39.0	2.0	https://lichess.org/analysis/2r2k2/5ppp/P3b3/8/8/6P1/3R3P/5BK1_b_-_f3	Pawn Promotion
64106	1088.0	45.9	62907.0	31.0	1.0	https://lichess.org/analysis/6k1/4b1p1/3r3p/N3pp2/P7/2Pn1PK1/RP4PP/8_w_-_-	Mating Net
26783	682.0	44.55	51267.0	27.0	1.0	https://lichess.org/analysis/rnb1kbnr/ppp2p1p/6p1/1B2pq2/8/1PN1PQ2/P2P1PPP/R1B1K1NR_b_KQkq_-	Exchange Sacrifice
33314	979.0	45.89	65035.0	27.0	1.0	https://lichess.org/analysis/1Q6/1p2qb1k/p3Nnpb/P2Prp1p/8/1BN4P/1P4P1/5R1K_b_-_-	Hanging Piece
42735	1189.0	46.33	64833.0	31.0	1.0	https://lichess.org/analysis/3R1nk1/6pp/4q3/pN2p3/6P1/1PP4K/1P6/3R4_b_-_-	Back Rank
50902	1173.0	45.64	63815.0	28.0	1.0	https://lichess.org/analysis/r2k3r/pppnbpp1/5B1p/4p3/4P3/2N2P2/PPP2P1P/2KR1BR1_b_-_-	Pin
36455	651.0	42.09	50275.0	22.0	1.0	https://lichess.org/analysis/rnb2k1r/pp1pq1pp/2p2n2/2b2Q2/2B5/2P2N2/P4PPP/RNB1R1K1_b_-_-	Hanging Piece
28270	1042.0	45.22	62226.0	40.0	1.0	https://lichess.org/analysis/r5k1/p1p2pp1/1bP4p/1P1bp3/N1p3Pq/7P/PBPr1P2/R3QRK1_w_-_-	Mating Net
27269	936.0	44.95	60349.0	45.0	1.0	https://lichess.org/analysis/r1b2rk1/b1q2pp1/p1np4/1p2p1Np/1P2P3/2P1nQP1/P2B1PBP/R4RK1_w_-_-	Trapped Piece
26776	1167.0	46.07	58993.0	51.0	2.0	https://lichess.org/analysis/r1bn1rk1/p1pq1pn1/1p2pBp1/3pP1NP/3P4/P1PB3Q/2P2P1P/R4RK1_b_-_-	Attacking Castled King
33263	1105.0	44.74	61065.0	40.0	1.0	https://lichess.org/analysis/1rb3k1/Q4n1p/p2p2p1/3PPp2/P4P1q/1nP1NB2/Rp4P1/1R4K1_b_-_-	Hanging Piece
33916	829.0	45.12	57842.0	28.0	1.0	https://lichess.org/analysis/rnb2k1r/1p1p1pp1/p6p/2pP2b1/1q6/2N1Q3/PP2PPPP/2R1KBNR_w_K_-	Hanging Piece
58526	1150.0	46.0	64555.0	28.0	1.0	https://lichess.org/analysis/2kr3r/p1p2ppp/1pn1p1n1/4P2q/1b3P2/2NPQ2P/PP3KBP/R1B4R_w_-_-	Pin
59235	1122.0	45.68	63356.0	38.0	1.0	https://lichess.org/analysis/r4rk1/p3Bpbp/1p4p1/qN1pP1Pn/4nP1N/3B3b/8/R2Q1RK1_b_-_-	Hanging Piece
27351	1104.0	45.79	64696.0	32.0	2.0	https://lichess.org/analysis/5qk1/pp5p/1bp5/2n1Q3/4P3/2P5/PP3PPP/5RK1_b_-_-	Fork / Double Attack
49597	1120.0	45.36	64488.0	44.0	1.0	https://lichess.org/analysis/r2q1rk1/pb3pp1/2p4p/3ppP1Q/N3P3/8/PPP2bP1/R1B2B1K_w_-_-	Exchange Sacrifice
50973	1069.0	44.67	63473.0	32.0	1.0	https://lichess.org/analysis/r3kbnr/p1p1pp2/2n5/2N1qbpp/2Pp4/5P2/PP1P2PP/R1BQKBNR_w_KQkq_-	Hanging Piece
37286	1017.0	44.2	62561.0	23.0	1.0	https://lichess.org/analysis/r1bqkb1r/pp1npppp/2p2n2/8/3PN3/5N2/PPP1QPPP/R1B1KB1R_b_KQkq_-	Basic Checkmates
41313	1121.0	46.45	64395.0	50.0	1.0	https://lichess.org/analysis/r1b1r2k/1p3Rp1/p1nRp2p/8/2B2B2/8/PPP3PP/4K3_b_-_-	Sacrifice
48655	1095.0	44.82	62993.0	32.0	1.0	https://lichess.org/analysis/r5n1/2kbb2p/pR6/6p1/2pB4/p7/P1P2PPP/3R2K1_b_-_-	Hanging Piece
56114	1163.0	45.05	65779.0	20.0	1.0	https://lichess.org/analysis/r2qkbr1/pp3Bpp/2np1n2/4N1B1/4P3/2N5/PPP1bPPP/R3K2R_b_KQq_-	Vulnerable King
26851	1253.0	45.93	58913.0	30.0	1.0	https://lichess.org/analysis/8/6N1/2p1k3/Q2q2pp/3P2P1/2P3K1/2b5/8_b_-_-	Mate in 1
28874	1149.0	46.41	65541.0	20.0	1.0	https://lichess.org/analysis/1r4k1/5p1p/6p1/p7/1pp1N3/P7/5PPP/1R4K1_b_-_-	Pin
39992	951.0	44.02	55505.0	33.0	1.0	https://lichess.org/analysis/r3Bnk1/1p3ppr/4R3/4QpPp/7P/pPB3P1/P4q2/1K2R3_b_-_-	Sacrifice
55733	999.0	43.82	61110.0	29.0	1.0	https://lichess.org/analysis/4r1k1/1p3ppp/p1n5/8/2BP2n1/QP3qPN/PBPP1P1P/5KR1_w_-_-	Mate in 1
27249	996.0	44.34	63380.0	33.0	2.0	https://lichess.org/analysis/4rrk1/2p2p2/p2p2pR/1p6/3qbP2/8/PPQB2PP/RN3K2_w_-_-	Vulnerable King
30120	1014.0	44.41	61439.0	32.0	1.0	https://lichess.org/analysis/5rk1/5p1p/6p1/Q2p2q1/p2Pb3/4R3/PP3PPP/5BK1_b_-_-	Pin
39533	1286.0	45.62	63775.0	32.0	1.0	https://lichess.org/analysis/8/1p4b1/4p1p1/3k2P1/p2P1P1p/P1B1K3/1P6/8_w_-_-	Pawn Promotion
99530	961.0	45.23	64595.0	25.0	1.0	https://lichess.org/analysis/7r/2Q2ppp/p3bk2/4N3/5P1b/2P1q3/Pr1N2PP/3R1K1R_w_-_-	Mating Net
38068	1098.0	46.1	65529.0	23.0	1.0	https://lichess.org/analysis/5b1r/pp1k1pp1/1nn1p2p/1qNpP2P/1P1P1PP1/P3BN2/2Q2K2/1R6_b_-_-	Discovered Attack
28129	1068.0	45.87	63669.0	46.0	2.0	https://lichess.org/analysis/r2qrkbQ/ppp3p1/2nb4/5PN1/4p3/2PP4/PP4PP/R1B2RK1_b_-_-	Attacking Castled King
31730	778.0	43.66	58150.0	48.0	2.0	https://lichess.org/analysis/knN5/r7/p1b2n1P/Qp3B2/8/P7/1PP4q/1K1R4_b_-_-	Mate in 3+
29785	1162.0	45.74	63142.0	40.0	1.0	https://lichess.org/analysis/r4r2/1p1kR1Qp/pn4p1/n1q3B1/P7/2p5/1P3PPP/R5K1_b_-_-	Mating Net
44561	988.0	46.14	59373.0	38.0	1.0	https://lichess.org/analysis/6rk/Qp4rp/8/P3b3/2P5/P4P2/5P2/5R1K_w_-_-	Mate in 3+
64854	1161.0	45.53	64462.0	39.0	1.0	https://lichess.org/analysis/3q1rk1/p2b1p1p/3p1pp1/1p6/2rnP3/2NQ1P2/PPP3PP/2KR3R_w_-_b6	Decoy / Deflection
66729	1056.0	44.72	64129.0	25.0	1.0	https://lichess.org/analysis/r2qk2r/ppp2ppp/1bnpbn2/8/1PPP4/P1N2P2/2B1N1PP/R1BQK2R_b_KQkq_-	Trapped Piece
32069	1068.0	45.7	60233.0	59.0	1.0	https://lichess.org/analysis/4r1k1/1b3p1p/p5p1/2b5/P1P5/5PB1/1P2p1PP/2R1R2K_b_-_-	Defense
28436	1187.0	46.28	63651.0	22.0	1.0	https://lichess.org/analysis/r1bq3r/pp1kb1pp/n1p5/3NQ3/2BP4/P7/1PP2PPP/R1B1K2R_b_KQ_-	Basic Checkmates
37629	1031.0	45.19	63830.0	30.0	1.0	https://lichess.org/analysis/4r1k1/p1r2pp1/7p/2p5/1p2q2P/1Q2P3/PPP3P1/1K2RR2_w_-_-	Back Rank
34149	1080.0	45.85	64006.0	51.0	2.0	https://lichess.org/analysis/2rq1rk1/pp2bpnp/4b1pQ/3pB3/2nP4/2NB1N1P/PP3PP1/3RR1K1_b_-_-	Attacking Castled King
45201	932.0	44.45	60293.0	29.0	1.0	https://lichess.org/analysis/4k1r1/6PP/1p6/pKp5/4p1R1/BPbpP3/P2n1P2/8_b_-_-	Interference
28468	1239.0	45.65	64117.0	52.0	1.0	https://lichess.org/analysis/3r4/pq5k/2n2Qpp/3N1b2/4p3/P1N5/2P2PPP/3R3K_b_-_-	Hanging Piece
36645	1216.0	45.24	60324.0	28.0	1.0	https://lichess.org/analysis/8/1p1r3p/1P1pR3/3P1p2/B1r1pk2/P7/1P3b1P/5K2_w_-_-	Mate in 3+
40490	1079.0	45.69	64189.0	54.0	2.0	https://lichess.org/analysis/8/4ppk1/3p4/p2rbPp1/6P1/RPP1K3/2R1B2r/8_w_-_-	Skewer
35741	1153.0	46.45	65063.0	26.0	2.0	https://lichess.org/analysis/1r6/pp1Rnkp1/7p/3p1p2/3P1B2/2P2PP1/7P/6K1_b_-_-	Hanging Piece
46149	989.0	44.09	62125.0	35.0	2.0	https://lichess.org/analysis/2k5/p6R/5pp1/bP6/2K1RP1P/5P2/3r4/2r5_w_-_-	Mate in 2
27925	898.0	44.98	63310.0	50.0	2.0	https://lichess.org/analysis/4r1k1/2p1r1p1/1p1p1p1p/1P6/2P1R3/5n1q/1BBQ3P/4R2K_w_-_-	X-Ray Attack
36243	1011.0	45.48	64619.0	38.0	2.0	https://lichess.org/analysis/4rk2/1pRb1p1p/1P1p2p1/r1nP4/p1RN4/P3P1P1/5PBP/6K1_b_-_-	Pin
37236	1143.0	45.05	64202.0	29.0	1.0	https://lichess.org/analysis/r4rk1/pb3p2/4p1pP/1p1nN3/5P2/b1P5/1PQB3P/qBKR2R1_b_-_-	Mating Net
42385	1017.0	45.05	64196.0	30.0	1.0	https://lichess.org/analysis/8/8/4R1p1/4R2p/3k1P2/6PK/7P/2q3r1_w_-_-	Defense
43620	1183.0	45.56	64416.0	44.0	1.0	https://lichess.org/analysis/r3k2r/pp1n1ppp/2p1b3/q2pP2Q/1b2n3/1BN1BN2/PPP2PPP/R4RK1_b_kq_-	Attacking Castled King
50225	1214.0	46.28	64796.0	26.0	1.0	https://lichess.org/analysis/r2q1rk1/ppp1bppp/8/4n3/4P1b1/3B2Q1/PPP3PP/RNBK2NR_w_-_-	Pin
90548	1068.0	45.71	62687.0	27.0	1.0	https://lichess.org/analysis/r1k1r3/p2RB1pp/2N1Bp2/1p6/4n3/4p3/PPP3PP/2K5_b_-_-	Discovered Attack
51357	1017.0	45.77	64658.0	25.0	1.0	https://lichess.org/analysis/6rk/p3rqb1/2p5/PpPpPPB1/3P2pp/1R1Q4/6P1/4R1K1_b_-_-	Hanging Piece
53381	1110.0	45.28	62669.0	42.0	1.0	https://lichess.org/analysis/r1b1r1k1/pp1p1p1p/3b2p1/3n3q/3B1p2/2P2N2/PP1QBP1P/R3K1R1_w_Q_-	Hanging Piece
26730	1064.0	46.31	61847.0	25.0	1.0	https://lichess.org/analysis/r4rk1/1b1p2pQ/p4p1p/1p2B3/8/2PBq3/PP4PP/5R1K_b_-_-	Mate in 3+
86832	1068.0	44.72	63206.0	29.0	1.0	https://lichess.org/analysis/r7/p2PQ1pp/8/2Pk1p2/2b5/2P5/PPKN2PP/q6n_b_-_-	Mating Net
765	588.0	42.31	45728.0	18.0	1.0	https://lichess.org/analysis/r1bqk2r/pppn1pp1/5n1p/2B5/2B1Q3/2N5/PPP3PP/R4RK1_b_kq_-_1_1	Mate in 1
27360	1352.0	45.85	63734.0	51.0	1.0	https://lichess.org/analysis/2k1rb2/ppp2ppp/2p5/8/4N3/1PPn1P1P/P2P1P2/R1B2K2_w_-_-	Vulnerable King
30033	857.0	44.27	57775.0	18.0	1.0	https://lichess.org/analysis/8/1p6/7B/5k2/8/P2p1nP1/P1r1NPK1/8_w_-_-	Pawn Promotion
33709	1054.0	45.73	63691.0	56.0	1.0	https://lichess.org/analysis/3R2Q1/6bk/6p1/4p1qp/6P1/5P2/6K1/8_b_-_-	Mating Net
27600	1230.0	45.85	62506.0	36.0	1.0	https://lichess.org/analysis/r1bq1b1r/ppp2Qpp/3k4/3Bp3/8/2N5/PPnP1PPP/R1BK3R_b_-_-	Mating Net
54978	980.0	44.78	63825.0	24.0	1.0	https://lichess.org/analysis/B1b4r/3p4/p2P2R1/8/3r1kP1/5R2/PP3P2/1K6_b_-_-	Mate in 1
37495	1146.0	45.61	64520.0	58.0	2.0	https://lichess.org/analysis/6k1/p4pp1/1q2p2p/2p1Pb2/5P2/1BQ4P/PP4P1/6K1_w_-_-	Decoy / Deflection
27378	1018.0	44.41	52435.0	50.0	1.0	https://lichess.org/analysis/r1q3k1/pp4bp/2NBr1p1/2P2p2/4n1B1/1Q5P/PP3PP1/3RR1K1_b_-_-	Fork / Double Attack
28562	1024.0	45.56	62424.0	23.0	1.0	https://lichess.org/analysis/2kN3r/pppn1P1p/1q4p1/8/2p2PP1/8/PPPQ2KP/3R4_b_-_-	Mate in 3+
40531	1193.0	45.8	64399.0	36.0	1.0	https://lichess.org/analysis/2R5/p5k1/3r1p2/1pN1p2P/2b1Pb2/2P4B/P7/4K3_w_-_-	Basic Checkmates
54370	863.0	44.13	55827.0	42.0	1.0	https://lichess.org/analysis/r5k1/1p2q1pp/p2p1n2/2p2b2/2P5/1P3N2/PB3PPP/R2Q2K1_b_-_c3	Fork / Double Attack
35260	858.0	43.56	61341.0	34.0	2.0	https://lichess.org/analysis/6k1/4Bp1p/5bp1/8/3p1Pb1/Q2P2P1/2B1PK1P/1q6_b_-_-	Hanging Piece
46444	931.0	45.18	62103.0	36.0	1.0	https://lichess.org/analysis/2r2r1k/1p5B/p2p3Q/1b1Pp3/1P6/P4PK1/4q1P1/3R4_b_-_-	Discovered Attack
62789	999.0	45.46	62696.0	33.0	1.0	https://lichess.org/analysis/r1b2rk1/ppp2ppp/3p4/2b4q/4PP2/2NB1R1P/PPPQ1nK1/R1B5_w_-_-	Mate in 3+
38033	1045.0	44.56	64688.0	30.0	2.0	https://lichess.org/analysis/1R6/8/1p2r3/p5p1/P1Np4/1k1Kb3/8/8_b_-_-	Fork / Double Attack
31842	782.0	44.01	59452.0	30.0	2.0	https://lichess.org/analysis/8/3Q2k1/8/p5q1/PnP5/7p/1P6/KB6_b_-_-	Skewer
78851	1085.0	44.99	64310.0	36.0	1.0	https://lichess.org/analysis/6k1/8/6p1/2q1K1Q1/5P1P/8/8/8_w_-_-	Mate in 1
34460	1007.0	44.65	63892.0	28.0	2.0	https://lichess.org/analysis/6k1/2n5/R2p2p1/2pP2q1/2Q3p1/2P4P/5PPK/1r6_w_-_-	Fork / Double Attack
28084	934.0	45.07	64703.0	25.0	1.0	https://lichess.org/analysis/r2qk1r1/1pp5/1p1pp2p/4p3/4P2n/4QN2/PPP2PPP/R4RK1_w_q_-	Pin
39913	1134.0	45.05	64339.0	47.0	2.0	https://lichess.org/analysis/4Rnk1/q4pb1/3p2p1/3P4/PQbP2P1/5P2/P4BK1/8_b_-_-	Simplification
35392	1114.0	45.62	64310.0	39.0	1.0	https://lichess.org/analysis/8/8/1pr2p2/p1pPpPkp/P2rP2R/3P2P1/4K3/1R6_b_-_-	Mate in 3+
58048	969.0	44.75	63118.0	24.0	1.0	https://lichess.org/analysis/5rk1/pR3p1p/6p1/2p3q1/2B1Pb2/1P3P1Q/PB1r1K2/5R2_w_-_-	Mate in 3+
38903	1239.0	45.62	64454.0	47.0	1.0	https://lichess.org/analysis/r2qk2r/pp1n1pp1/2pbpnbp/4N3/2BP3P/6N1/PPP1QPP1/R1B2RK1_b_kq_-	Attacking f7/f2
41170	1015.0	44.91	60988.0	47.0	1.0	https://lichess.org/analysis/r2rb2k/2q1p1bp/4Q1p1/1P6/2P5/4B1NP/5PP1/4RRK1_b_-_-	Skewer
45029	1041.0	44.29	60314.0	36.0	1.0	https://lichess.org/analysis/4k3/3R2p1/ppp1n2p/5p2/1b1N1P2/1P6/6KP/8_w_-_-	Hanging Piece
26705	1327.0	45.47	65610.0	22.0	1.0	https://lichess.org/analysis/r3rk2/nbpq1p2/p2p3p/4pPBQ/4P3/P2P4/B1P3PP/R4RK1_b_-_-	Mating Net
29389	1160.0	44.87	47853.0	55.0	3.0	https://lichess.org/analysis/6k1/pp3p2/1r2p1p1/4P3/4R3/P1Br1P1Q/1P4PK/3q4_b_-_-	Mating Net
30388	1304.0	45.47	65837.0	34.0	2.0	https://lichess.org/analysis/2k1r3/pp4pp/3P4/3NpbP1/1P6/P5P1/5K2/4R3_b_-_-	Fork / Double Attack
36963	730.0	43.24	48364.0	44.0	2.0	https://lichess.org/analysis/3r4/pp2k1p1/2r1nbQp/6P1/4R2P/1P6/PpB5/K7_w_-_-	Back Rank
38254	1330.0	45.8	65323.0	39.0	1.0	https://lichess.org/analysis/3q2k1/rp3rp1/1N1Pppnp/pBPp1b2/3n4/1P2B3/3Q1PPP/R1R3K1_w_-_-	Hanging Piece
37884	965.0	44.78	58448.0	53.0	2.0	https://lichess.org/analysis/r4b1r/1k2p1p1/1Q5p/pn1pP2P/2qB2P1/1R6/1PP5/1K1R4_b_-_-	Fork / Double Attack
28439	1161.0	46.1	65050.0	41.0	2.0	https://lichess.org/analysis/r5k1/1p1b1r1p/3b1pp1/p1q1n3/1pPpPB2/1B1P2N1/1PQ2RPP/2R4K_w_-_-_0_1	Decoy / Deflection
28616	1277.0	45.41	64801.0	52.0	2.0	https://lichess.org/analysis/6k1/2p2pp1/p4q1p/1p2r3/2pB4/5P1P/PPPQ2P1/5K2_w_-_-	Pin
38514	1181.0	46.04	64892.0	37.0	1.0	https://lichess.org/analysis/1r1r1bk1/5p1p/2N3p1/4p3/R1P1P3/2B3P1/5P1P/n4BK1_b_-_-	Hanging Piece
36985	1066.0	46.19	65566.0	34.0	2.0	https://lichess.org/analysis/8/1p4kp/5r2/R4P2/4R3/p2B1K2/2P5/6q1_b_-_-	Fork / Double Attack
43347	942.0	43.96	57589.0	34.0	1.0	https://lichess.org/analysis/8/4kp2/4p3/pP1pr3/P3N1P1/1Pr2P1p/2K3nP/7R_w_-_-	Hanging Piece
44734	1004.0	44.8	62950.0	51.0	2.0	https://lichess.org/analysis/r2r2k1/1p1bb1p1/p2p1q1p/2pP1p1Q/2P1pP2/1PP3N1/P2B2PP/4RRK1_b_-_-	Defense
32218	1094.0	45.44	66091.0	50.0	2.0	https://lichess.org/analysis/r3r1k1/p2p1ppp/1p6/2b5/5P2/1P1B1b1q/P1P1R1PP/R1BQ3K_w_-_-	Pin
28329	1229.0	45.48	64831.0	39.0	2.0	https://lichess.org/analysis/r1b2rk1/pp3pp1/3Q4/6q1/2B3n1/2N3P1/PPP3P1/3RR1K1_b_-_-	Attacking Castled King
31305	740.0	43.64	56578.0	17.0	1.0	https://lichess.org/analysis/r2qr3/5k1n/pbnp2bB/1p2p3/4P1Q1/1BP4P/PP3PP1/R3R1K1_b_-_-	Mate in 1
33196	1151.0	45.79	64863.0	51.0	2.0	https://lichess.org/analysis/1r3k1r/pb2qpb1/3p3p/2pPn1p1/P1B5/1p2P1P1/1P1N1PP1/RQ1NK2R_w_KQ_-	Decoy / Deflection
37946	1248.0	45.43	65039.0	40.0	2.0	https://lichess.org/analysis/2rr2k1/p2nqpbp/Qp2p1pn/3pP3/3P1P2/P3B1NP/1P1N2P1/2R2RK1_b_-_-	Attacking Castled King
29200	1029.0	45.36	63551.0	33.0	1.0	https://lichess.org/analysis/6k1/p5p1/2b3qp/2P5/8/2Q2p2/P3r1PP/2R1B1K1_w_-_-	Vulnerable King
46434	1105.0	46.06	63458.0	47.0	2.0	https://lichess.org/analysis/r3kbnr/pp3ppp/2npb3/qNp1p3/2P1P3/1P1P4/P2B1PPP/R2QKBNR_b_KQkq_-	Pin
51142	1007.0	45.55	64343.0	30.0	1.0	https://lichess.org/analysis/r2qk2r/pppbnpbp/2np2p1/1B6/3NP3/2N1B3/PPP2PPP/R2Q1RK1_w_kq_-	Hanging Piece
33686	777.0	44.08	53113.0	35.0	2.0	https://lichess.org/analysis/8/1p3b2/p2p2k1/P1pP1p2/2r2P2/P1N1P3/4K3/2R5_b_-_-	Zwischenzug
31625	1005.0	45.76	66302.0	35.0	2.0	https://lichess.org/analysis/r3R2r/1b1R3p/n4Q1k/1p5q/1b6/2N5/PPP3PP/2K5_b_-_-	Mate in 2
65674	1032.0	43.91	61654.0	30.0	1.0	https://lichess.org/analysis/2rq1rk1/p3bpp1/1p2p2p/2n5/3N4/1P4P1/P2BPPKP/2RQ1R2_w_-_-	Hanging Piece
27350	1189.0	45.62	62949.0	48.0	1.0	https://lichess.org/analysis/r1bq1rk1/ppp3pp/1b3p2/1B2p1B1/3nN3/3P4/PPP2PPP/R2Q1RK1_w_-_-	Hanging Piece
40677	1009.0	45.42	62078.0	57.0	1.0	https://lichess.org/analysis/1rr3k1/3bpp1p/3p2p1/p1qP3P/1p4P1/1B3P2/PPPQ4/1K1R3R_b_-_-	Attacking Castled King
32065	836.0	44.41	57524.0	60.0	2.0	https://lichess.org/analysis/1rbr3k/pp2q1pp/1n6/2b5/Q3B3/P4P2/1PPB2PP/R2N1K1R_w_-_-	Fork / Double Attack
