tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	count	Duplicate with	FULL	tags	Problem ID	Cluster
138729	851.0	42.75	47694.0	33.0	3.0	https://lichess.org/analysis/r5k1/1pp2p1p/p1p2q2/6p1/8/BPN3Pb/P1PP1P1P/4RRK1_w_-_-	3249		 20. Re2 Qf3 21. Re8+ Rxe8 22. Nd5 Qg2#	Mate in 3+	138729.0	12.0
161919	955.0	44.67	62808.0	61.0	3.0	https://lichess.org/analysis/r2q1r2/p1pn1pkR/1p2p1B1/6b1/2pP4/2N1Pb2/PPQ2P2/2K3R1_b_-_-	3249		 17. ... Kg8 18. Bxf7+ Rxf7 19. Qg6+ Kf8 20. Qxf7#	Basic Checkmates	161919.0	15.0
168377	1107.0	46.07	60577.0	42.0	2.0	https://lichess.org/analysis/r1bq1rk1/1pp1bppp/p1n2n2/6B1/B2P4/2N2N2/PP2QPPP/R3R1K1_b_-_-	3249		 13. ... Bg4 14. Bxc6 bxc6 15. Qxe7	Remove the Defender	168377.0	5.0
29163	1567.0	45.08	51807.0	66.0	2.0	https://lichess.org/analysis/5r1r/p2bn1k1/1p1p1pp1/n1pPp3/q3P1BN/2P3PP/P1PBQR2/1R4K1_w_-_-	3248		 31. Rbf1 Bb5 32. Qf3 Bxf1	Skewer	29163.0	6.0
33535	1551.0	45.04	56544.0	86.0	4.0	https://lichess.org/analysis/rn1q1rk1/pp3pbp/3p2p1/2pP3n/Q3PPb1/2NB4/PP1N2PP/R1B1K2R_w_KQ_-	3248		 12. O-O Bd4+ 13. Kh1 Qh4 14. Ne2 Bxe2 15. Bxe2 Ng3#	Mate in 3+	33535.0	6.0
38368	1071.0	45.29	61140.0	59.0	3.0	https://lichess.org/analysis/1b6/5Rp1/pk2p3/4P3/4KP2/r1p2N2/8/8_w_-_-	3248		 47. Nd4 Ra4 48. Kd3 Rxd4+ 49. Kxd4 c2	Sacrifice	38368.0	15.0
90853	1416.0	45.34	63398.0	69.0	3.0	https://lichess.org/analysis/rq2kbnr/pbN1p1pp/1p3p2/1N1n4/6B1/1P6/P1P2PPP/R1BQ1RK1_b_kq_-	3248		 14. ... Nxc7 15. Qd7+ Kf7 16. Nd6+ Kg6 17. Qf5#	Attacking f7/f2	90853.0	5.0
91139	1212.0	45.97	64937.0	82.0	4.0	https://lichess.org/analysis/k2r2r1/p1pp1p1p/3q4/1Qp5/5N2/1P1P4/P1P3PP/4RK2_w_-_-	3248		 22. a4 Qxf4+ 23. Kg1 Rxg2+ 24. Kxg2 Rg8+ 25. Kh1 Qf3#	Attacking Castled King	91139.0	7.0
29034	939.0	45.23	59021.0	69.0	3.0	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2N2NP1/PPPP1P1P/R1BQKB1R_w_KQkq_-_0_1	3247		 1. Nxe5 Nxe5 2. d4 Bxd4 3. Qxd4 Nf3+	Decoy / Deflection	29034.0	15.0
47891	652.0	42.73	41611.0	27.0	1.0	https://lichess.org/analysis/r3kb1r/ppp1qppp/2np1n2/3Pp3/2P3b1/2N2NP1/PP2PPBP/R1BQK2R_b_KQkq_-	3247		 7. ... Nb4 8. Qa4+	Fork / Double Attack	47891.0	20.0
82049	630.0	41.52	35864.0	35.0	2.0	https://lichess.org/analysis/5r1k/7p/p3Q3/8/PP1q1p2/4p3/7P/5R1K_w_-_-	3247		 40. Qe7 Qd5+ 41. Rf3 Qxf3+	Mate in 3+	82049.0	15.0
107630	1193.0	46.4	63822.0	81.0	2.0	https://lichess.org/analysis/r2k3r/pb1p1Bpp/1pnb3n/4p1N1/1P2P3/P4Q2/2qB1PPP/RN3RK1_w_-_-	3247		 15. Rd1 Nd4 16. Qh5 g6	Back Rank	107630.0	15.0
30254	683.0	41.42	33764.0	45.0	1.0	https://lichess.org/analysis/4rk2/p3bp2/1q3n1p/6p1/2p5/2Nr1QBP/PP2RPP1/4R1K1_w_-_-	3246		 26. Qf5 Rxg3	Pin	30254.0	13.0
38581	608.0	42.33	39503.0	31.0	2.0	https://lichess.org/analysis/1k3r1r/ppq5/2p1NpQ1/4p1Pp/1P5P/1PP5/5n2/2KR3R_b_-_-	3246		 33. ... Qf7 34. Rd8+ Rxd8 35. Qxf7	Remove the Defender	38581.0	13.0
66618	778.0	42.5	44225.0	19.0	1.0	https://lichess.org/analysis/r1bqkb1r/p2ppp2/1pn2n1p/2p3P1/4P3/2NP1N2/PPP1BPP1/R1BQK2R_b_KQkq_-	3246		 7. ... hxg5 8. Rxh8	Hanging Piece	66618.0	13.0
119992	892.0	43.68	49732.0	55.0	2.0	https://lichess.org/analysis/r3kb1r/pp3ppp/2n1pn2/q6b/3P4/2N2N1P/PP2BPP1/R1BQ1RK1_w_kq_-	3246		 11. Bg5 Bxf3 12. Bxf3 Qxg5	Remove the Defender	119992.0	15.0
120315	766.0	42.51	39794.0	35.0	2.0	https://lichess.org/analysis/r7/ppn1kpq1/3p1b2/2PPp3/2P1P3/P1N1BP1K/4B1p1/R2Q4_w_-_-	3246		 27. Qg1 Rh8+ 28. Bh6 Rxh6#	Mate in 2	120315.0	13.0
34686	657.0	40.44	30288.0	31.0	1.0	https://lichess.org/analysis/8/8/p1R2pk1/4p1p1/4K1P1/1PB2P2/P4b2/3r4_b_-_-	3245		 60. ... Be1 61. Bxe5	Pin	34686.0	3.0
39225	1585.0	44.88	53811.0	76.0	3.0	https://lichess.org/analysis/2k4r/1p2qpp1/p2npnp1/2b3N1/1PP2P1P/P1B3P1/4B1Q1/2KR4_b_-_b3	3245		 30. ... Ba7 31. Rxd6 Qxd6 32. Nxf7 Qf8 33. Nxh8	Exchange Sacrifice	39225.0	6.0
42932	589.0	40.84	37239.0	27.0	2.0	https://lichess.org/analysis/r1bqr1k1/ppp2ppp/8/4P3/3B2n1/3B4/PPP2PPP/R2QR1K1_b_-_-	3245		 14. ... Qxd4 15. Bxh7+ Kxh7 16. Qxd4	Discovered Attack	42932.0	13.0
125420	803.0	43.18	39547.0	58.0	2.0	https://lichess.org/analysis/8/p2bppkp/3p1np1/r7/2pNP3/2q2P2/PRP1Q1PP/KR6_w_-_-	3245		 25. Qd1 Rxa2+ 26. Kxa2 Qa5#	Mate in 2	125420.0	13.0
146335	756.0	42.39	34667.0	30.0	1.0	https://lichess.org/analysis/6r1/5Q1k/2p4p/p3p2q/8/6r1/PP3R1P/5R1K_b_-_-	3245		 39. ... R3g7 40. Qxh5	Hanging Piece	146335.0	13.0
177064	1479.0	45.33	58388.0	45.0	2.0	https://lichess.org/analysis/4k2r/4pp2/2p1b1pp/1B2b3/4N3/6P1/P1r2P1P/3RK2R_w_Kk_-	3245		 19. Ba4 Rc4 20. Bxc6+ Rxc6	Fork / Double Attack	177064.0	6.0
117513	805.0	43.48	47234.0	47.0	2.0	https://lichess.org/analysis/2kr1br1/pppq3p/2npbp2/4p1p1/4P3/2NPBQ2/PPP1NPPP/2KR3R_w_-_g6	3244		 10. Qh5 Bg4 11. Qxg4 Qxg4	Trapped Piece	117513.0	20.0
123035	1496.0	44.92	54381.0	53.0	3.0	https://lichess.org/analysis/2k1r2r/pppn1Q1N/2qb4/4p2p/4P1pB/8/PPP2PPP/2KR3R_b_-_-	3244		 22. ... Qxe4 23. Qxd7+ Kxd7 24. Nf6+ Kc6 25. Nxe4	Queen Sacrifice	123035.0	6.0
151536	628.0	43.56	53559.0	50.0	2.0	https://lichess.org/analysis/8/6Q1/3b1Ppk/3P4/7P/8/r6r/4R1K1_b_-_-	3244		 56. ... Kh5 57. Qh7+ Kg4 58. Qxg6+	Mating Net	151536.0	15.0
27527	951.0	44.72	61352.0	42.0	2.0	https://lichess.org/analysis/rn2k1nr/pbpqppbp/1p1p2p1/4N3/3P4/2N3P1/PPP1PPBP/R1BQ1RK1_b_kq_-	3243		 7. ... Bxg2 8. Nxd7 Bxf1 9. Nxb8	Hanging Piece	27527.0	15.0
45906	943.0	44.39	47428.0	52.0	1.0	https://lichess.org/analysis/3r4/6pp/p2bR3/3B1pk1/1p1P1P2/6P1/PPP4P/6K1_b_-_f3	3243		 27. ... Kg4 28. Kg2	Endgame Tactics	45906.0	20.0
66578	772.0	42.94	44639.0	50.0	3.0	https://lichess.org/analysis/rn3rk1/3q1p1p/b3pBp1/pN1pPn2/8/3B4/PPPQ1PPP/R4RK1_b_-_-	3243		 15. ... Bxb5 16. Bxf5 exf5 17. Qh6 Bxf1 18. Qg7#	Mate in 3+	66578.0	15.0
116846	996.0	45.09	57622.0	62.0	2.0	https://lichess.org/analysis/3r1rk1/pp3p1p/8/1q4p1/N1pbP1b1/R2R2P1/PPP3BP/2Q4K_w_-_-	3243		 22. Nc3 Bxc3 23. Raxc3 cxd3	Hanging Piece	116846.0	5.0
173185	1065.0	45.43	62717.0	92.0	6.0	https://lichess.org/analysis/4qrk1/3b2pp/3Qp3/p2pNp2/3P1P2/2P1P2P/6P1/R5K1_b_-_-	3243		 31. ... Ba4 32. Rxa4 Qxa4 33. Qxe6+ Kh8 34. Nf7+ Kg8 35. Nh6+ Kh8 36. Qg8+ Rxg8 37. Nf7#	Mate in 3+	173185.0	15.0
26846	1401.0	45.41	63849.0	47.0	3.0	https://lichess.org/analysis/1nkr3r/P5b1/1pb2n1p/2p1B1p1/P1B1P3/2N2P2/2P3PP/R3R1K1_b_-_-	3242		 22. ... Nbd7 23. Ba6+ Bb7 24. a8=Q+ Nb8 25. Qxb7#	Attacking Castled King	26846.0	6.0
80600	1511.0	45.32	50317.0	78.0	3.0	https://lichess.org/analysis/8/1Q4kp/5pp1/2b1p3/6P1/4NPK1/3q3P/8_b_-_-	3242		 51. ... Kh6 52. g5+ Kxg5 53. h4+ Kh6 54. Ng4+	Mate in 3+	80600.0	6.0
105966	772.0	60.63	42940.0	41.0	2.0	https://lichess.org/analysis/r1b1rn2/p1q2pbk/1pR2npp/2P1p3/8/2N1BNPP/PP2PPB1/R1Q3K1_b_-_-	3242		 16. ... Qxc6 17. Ng5+ hxg5 18. Bxc6	Discovered Attack	105966.0	15.0
110200	802.0	43.6	42575.0	33.0	1.0	https://lichess.org/analysis/2k4r/ppp1Rpp1/3r1np1/6B1/2P3P1/7P/PPp2PK1/2R5_b_-_-	3242		 19. ... Rd2 20. Bxd2	Hanging Piece	110200.0	13.0
188833	1290.0	45.32	61351.0	77.0	4.0	https://lichess.org/analysis/rn2r1k1/1q3pbp/b2Pp1p1/p3N1B1/P2R1Q2/1B6/2P2PPP/4R1K1_b_-_-	3242		 21. ... Nd7 22. Qxf7+ Kh8 23. Nxg6+ hxg6 24. Rh4+ Bh6 25. Rxh6#	Mate in 3+	188833.0	7.0
143839	1050.0	45.42	60974.0	34.0	2.0	https://lichess.org/analysis/r3k1nr/pp2qp1p/6p1/2nQp3/4P3/4B3/PPP2PPP/RN2K2R_b_KQkq_-	3241		 11. ... Nf6 12. Qxc5 Qxc5 13. Bxc5	Hanging Piece	143839.0	7.0
146999	637.0	42.41	37353.0	30.0	1.0	https://lichess.org/analysis/4Q3/2p4p/pp6/5kp1/6P1/1P5P/P1P2P2/q2r1BK1_b_-_-	3241		 36. ... Kf4 37. Qe3#	Mate in 1	146999.0	13.0
147514	999.0	45.16	61564.0	34.0	2.0	https://lichess.org/analysis/rnbqr1k1/pp2bppp/3p4/2pBP3/8/3Q1N2/PPP2PPP/R1B1K2R_b_KQ_-	3241		 10. ... Be6 11. Bxb7 Nd7 12. Bxa8	Trapped Piece	147514.0	5.0
173464	1085.0	45.69	58882.0	29.0	1.0	https://lichess.org/analysis/r3k2r/ppp2ppp/3p4/2b1P3/2B4q/3p3b/PPP3P1/RNBQR2K_w_kq_-	3241		 13. exd6+ Be6#	Basic Checkmates	173464.0	6.0
28741	1557.0	44.97	52996.0	91.0	5.0	https://lichess.org/analysis/2kr2r1/ppp2p1p/2np1p2/2b1p2b/4PPqN/1B1P2P1/PPPQ3P/RN3R1K_w_-_-	3240		 14. Qg2 Qxh4 15. gxh4 Rxg2 16. Kxg2 Rg8+ 17. Kh1 Bf3+ 18. Rxf3 Rg1#	Attacking Castled King	28741.0	6.0
52939	567.0	41.9	33085.0	36.0	1.0	https://lichess.org/analysis/1R2kb1r/p1prn1pp/4Q3/4pPq1/2P5/2NpP1P1/P1nP2BP/2BK3R_b_k_-	3240		 18. ... Rd8 19. Bc6#	Pin	52939.0	13.0
76175	648.0	41.45	38907.0	14.0	1.0	https://lichess.org/analysis/1k4r1/1pp4Q/p7/3q4/8/8/PPP1RP1P/R4K2_w_-_-	3240		 26. Qd3 Qh1#	Mate in 1	76175.0	15.0
107908	1463.0	45.18	58531.0	34.0	2.0	https://lichess.org/analysis/8/8/3b2p1/3q2k1/1r1p3Q/1P4P1/P6P/5BK1_b_-_-	3240		 38. ... Kf5 39. Bh3+ Ke5 40. Qf4#	Basic Checkmates	107908.0	6.0
122945	837.0	44.2	58885.0	68.0	3.0	https://lichess.org/analysis/r2qk2r/ppp2ppp/2np1n2/2b1p3/4P1b1/1PN1Q3/PBPPNPPP/R3KB1R_w_KQkq_-	3240		 8. Qd3 Nb4 9. Qg3 Nxc2+ 10. Kd1 Nxa1	Decoy / Deflection	122945.0	5.0
27859	626.0	61.5	34961.0	29.0	2.0	https://lichess.org/analysis/3r4/pp6/2pNR3/6k1/8/3Pn2P/1P4P1/6K1_b_-_-	3239		 38. ... Nd5 39. Nf7+ Kf5 40. Nxd8	Fork / Double Attack	27859.0	13.0
30552	1537.0	44.9	56100.0	52.0	3.0	https://lichess.org/analysis/5k2/pp2r1p1/3qPn1p/2pP1Q2/P1P5/2P3R1/6PP/6K1_b_-_-	3239		 35. ... Ke8 36. Qxf6 Qxg3 37. Qxe7+ Kxe7 38. hxg3	Back Rank	30552.0	6.0
41822	1419.0	45.26	64488.0	70.0	2.0	https://lichess.org/analysis/4k2r/pp2nppp/4p3/Pb1pP1B1/3P4/3r1N2/3K1PPP/R3R3_w_k_-	3239		 19. Ke2 Rxd4+ 20. Ke3 Nf5#	Mating Net	41822.0	6.0
137714	893.0	43.82	56538.0	31.0	2.0	https://lichess.org/analysis/rn3rk1/p1q1n1pp/bp2p3/3pPp2/3P1N2/P2B2Q1/2PB1PPP/R3K2R_b_KQ_-	3239		 13. ... Bxd3 14. Nxe6 Nec6 15. Nxc7	Attacking Castled King	137714.0	5.0
167328	955.0	43.58	54329.0	48.0	3.0	https://lichess.org/analysis/4r2k/q3P2p/5bpN/1p1b4/1Pp2P2/8/2B1Q1PP/4R2K_b_-_-	3239		 34. ... Bxe7 35. Qe5+ Bf6 36. Qxf6+ Qg7 37. Rxe8+	Mate in 3+	167328.0	15.0
30538	1419.0	45.18	61203.0	80.0	3.0	https://lichess.org/analysis/rnb1kb1r/ppp1pppp/8/3qN3/5n2/8/PPPP1PPP/RNBQKB1R_w_KQkq_-	3238		 7. Nf3 Qe4+ 8. Be2 Nxg2+ 9. Kf1 Bh3	Mating Net	30538.0	6.0
38959	1471.0	45.22	62711.0	72.0	3.0	https://lichess.org/analysis/k1r1r3/p3bpp1/2p1p2p/2Pp4/B2PbB1P/1R6/PP3PP1/4RK2_b_-_-	3238		 29. ... Bc2 30. Rb8+ Rxb8 31. Bxc6+ Rb7 32. Bxe8	Vulnerable King	38959.0	6.0
48304	769.0	41.33	40621.0	40.0	2.0	https://lichess.org/analysis/3q1rk1/2pb1ppp/p1n5/b1P1p2Q/3rN3/8/PPB2PPP/R1B2RK1_b_-_-	3238		 19. ... Rc4 20. Nf6+ Qxf6 21. Qxh7#	Mate in 2	48304.0	13.0
165984	695.0	43.58	47384.0	41.0	3.0	https://lichess.org/analysis/1r4k1/1P3ppp/q3p3/8/2pP4/6Q1/2P2PPP/1R4K1_b_-_-	3238		 28. ... Rxb7 29. Qb8+ Rxb8 30. Rxb8+ Qc8 31. Rxc8#	Back Rank	165984.0	15.0
44204	658.0	42.84	30630.0	53.0	1.0	https://lichess.org/analysis/r2q1rk1/pp2ppbp/2n3p1/1BPN4/3Pn1b1/4BN2/PP3PPP/R2QR1K1_w_-_-	3237		 14. Rc1 Qxd5	Hanging Piece	44204.0	13.0
71546	770.0	56.34	36554.0	36.0	2.0	https://lichess.org/analysis/r2q1rk1/1b2bppp/p1np1B2/4pN2/1p6/1BP5/PP3PPP/RN1QR1K1_b_-_-	3237		 16. ... gxf6 17. Qg4+ Kh8 18. Qg7#	Mate in 2	71546.0	15.0
77033	727.0	42.73	42054.0	55.0	2.0	https://lichess.org/analysis/r3kbr1/ppp1pp2/8/4N1qp/2nP4/3NP1nP/PPP2P2/R1BQ1RK1_w_q_-	3237		 16. Nf3 Ne2+ 17. Kh2 Qg2#	Mate in 2	77033.0	15.0
88416	1089.0	45.69	60826.0	51.0	3.0	https://lichess.org/analysis/1r4k1/1p2rpbp/pP4p1/8/3pB3/1P4P1/2P2P1P/3RR1K1_w_-_-	3237		 30. f4 Rbe8 31. Bxb7 Rxe1+ 32. Rxe1 Rxe1+	Pin	88416.0	7.0
91294	679.0	42.37	31062.0	51.0	2.0	https://lichess.org/analysis/r2qk2r/pp3ppp/2p1pn2/2Pp1b2/1P6/P1NPBNP1/4PKBP/R2Q4_w_kq_-	3237		 14. a4 Ng4+ 15. Kg1 Nxe3	Fork / Double Attack	91294.0	15.0
108581	538.0	40.83	34911.0	18.0	1.0	https://lichess.org/analysis/8/8/8/1PN5/p1P5/4k3/r7/4K3_w_-_-	3237		 53. b6 Ra1#	Basic Checkmates	108581.0	13.0
133899	1102.0	44.48	61121.0	52.0	2.0	https://lichess.org/analysis/2k3r1/Q4p2/2p2p1p/2p2q2/2b5/5rP1/PP3P1P/3RR1K1_b_-_-	3237		 24. ... Rxf2 25. Qa8+ Kc7 26. Re7+	Mate in 3+	133899.0	15.0
147935	782.0	42.94	48570.0	45.0	3.0	https://lichess.org/analysis/3rr3/1p5k/p1p2b2/PbPpNP2/3P4/6R1/3B1K2/4R3_b_-_-	3237		 38. ... Bh4 39. Rh1 Be2 40. Rxh4+ Bh5 41. Rxh5#	Mate in 3+	147935.0	15.0
177285	1267.0	45.72	61657.0	32.0	2.0	https://lichess.org/analysis/r1bqk2r/pp3ppp/2n2n2/1Bb1p3/3p4/2N1P1B1/PPP2PPP/R2QK1NR_w_KQkq_-	3237		 8. Na4 Qa5+ 9. c3 Qxb5	Fork / Double Attack	177285.0	7.0
32047	1691.0	44.97	54818.0	101.0	1.0	https://lichess.org/analysis/2bq1rk1/1p4pp/2pp1n2/1Q1npP2/1B6/5N1P/rPP2PP1/1K1R1B1R_w_-_-	3236		 16. Qc4 Ra4	Pin	32047.0	5.0
40330	801.0	42.7	42307.0	58.0	2.0	https://lichess.org/analysis/4r3/p2k3p/1p1p2p1/2p1rqBn/1PPpR2Q/P2P1P2/6PP/5RK1_w_-_-	3236		 27. Qh3 Qxh3 28. gxh3 Rxg5+	Discovered Attack	40330.0	13.0
62816	609.0	41.34	37356.0	21.0	1.0	https://lichess.org/analysis/r4rk1/ppp2pp1/2n2q1p/3b4/4p3/1P1P1N2/P1PQBPPP/2KR3R_w_-_-	3236		 14. dxe4 Qa1#	Mate in 1	62816.0	15.0
128321	618.0	42.91	45132.0	41.0	2.0	https://lichess.org/analysis/r2qr3/1pp3pk/p2p1bNp/5Q2/4P3/8/PPP3PP/4RRK1_b_-_-	3236		 24. ... Bxb2 25. Nf8+ Kg8 26. Qh7#	Mate in 2	128321.0	15.0
163048	935.0	43.93	50345.0	62.0	2.0	https://lichess.org/analysis/r2q1rk1/pppnnpp1/3b3p/1N1P4/7B/5N2/PP3PPP/R2QR1K1_b_-_-	3236		 15. ... g6 16. Nxd6 cxd6 17. Bxe7	Remove the Defender	163048.0	12.0
174454	1509.0	45.29	60196.0	45.0	3.0	https://lichess.org/analysis/2r2rk1/5ppB/4p2B/p2p3R/3b4/P7/1q1Q1PPP/R5K1_b_-_-	3236		 25. ... Kxh7 26. Bxg7+ Kg8 27. Rh8+ Kxg7 28. Qh6#	Mate in 3+	174454.0	6.0
49784	605.0	41.88	31179.0	49.0	1.0	https://lichess.org/analysis/r1b1kbnr/pppp1ppp/6n1/3Pp3/6Pq/2N4P/PPP1PPB1/R1BQK1NR_b_KQkq_-	3235		 6. ... Nf6 7. Nf3	Trapped Piece	49784.0	13.0
60989	1542.0	44.97	62057.0	65.0	3.0	https://lichess.org/analysis/8/4Pk2/4R3/p5Pp/1p5P/7r/5P2/6K1_b_-_-	3235		 56. ... Ke8 57. g6 Rxh4 58. f3 Rc4 59. g7	Pawn Promotion	60989.0	7.0
64043	1480.0	45.04	56533.0	54.0	3.0	https://lichess.org/analysis/6k1/5pp1/7p/3rbq2/R2Bn3/2P4P/2Q1NPP1/6K1_w_-_-	3235		 31. Ng3 Nxg3 32. Qxf5 Nxf5 33. Bxe5 Rxe5	Discovered Attack	64043.0	6.0
75644	1270.0	46.19	65356.0	48.0	4.0	https://lichess.org/analysis/r4r1k/2pb2p1/p1n1p3/1p1n2q1/1P1PB3/P7/5PPP/R1BQ1RK1_b_-_-	3235		 20. ... Qe7 21. Qh5+ Kg8 22. Bh7+ Kh8 23. Bg6+ Kg8 24. Qh7#	Basic Checkmates	75644.0	7.0
89195	681.0	41.38	38618.0	26.0	1.0	https://lichess.org/analysis/4k2r/1Q2pp1p/2p2qp1/8/1B4n1/2P1P3/P4P1P/3K1R2_b_k_-	3235		 21. ... Nh6 22. Qc8#	Mate in 1	89195.0	15.0
181996	1497.0	44.99	51556.0	32.0	2.0	https://lichess.org/analysis/8/6kp/6p1/1ppBP1K1/6PP/1P2nP2/8/8_w_-_-	3235		 37. Be6 Ng2 38. h5 h6#	Mating Net	181996.0	6.0
192731	809.0	42.42	47972.0	30.0	2.0	https://lichess.org/analysis/3r3r/2kB1ppp/n1Q5/8/5P2/1P6/P1P4P/1K6_b_-_-	3235		 34. ... Kb8 35. Qb6+ Ka8 36. Bc6#	Mate in 2	192731.0	12.0
89255	1171.0	45.91	61917.0	36.0	2.0	https://lichess.org/analysis/r3kb1r/p1pbpppp/1p3n2/8/N2q4/1Q6/PP1BPPPP/R3KB1R_w_KQkq_-	3234		 13. e3 Qxa4 14. Qxa4 Bxa4	Hanging Piece	89255.0	5.0
134618	1301.0	45.87	61392.0	30.0	2.0	https://lichess.org/analysis/rnb1kbnr/pppp1p1p/5q2/8/2B1Pp2/5Q2/PPPP2PP/RNB2RK1_w_kq_-	3234		 7. Nc3 Qd4+ 8. Kh1 Qxc4	Fork / Double Attack	134618.0	5.0
147775	653.0	42.54	41079.0	37.0	2.0	https://lichess.org/analysis/5rrk/2pQR2p/8/5p2/1P1p3q/5bP1/5P1P/R2N2K1_b_-_-	3234		 36. ... Qh3 37. Qxd4+ Rf6 38. Qxf6+	Mate in 3+	147775.0	15.0
66827	790.0	43.51	50241.0	41.0	2.0	https://lichess.org/analysis/4q1kr/ppB2p1p/2n2Pp1/8/1PBp2Q1/8/P1P4P/3K4_b_-_-	3233		 28. ... h6 29. Qxg6+ Kf8 30. Qg7#	Mate in 2	66827.0	15.0
92312	1202.0	45.53	57341.0	95.0	2.0	https://lichess.org/analysis/rn1kr3/ppp2Npp/4b3/8/1PB1n3/8/PP3PPP/RNB1K2R_b_KQ_-	3233		 12. ... Kc8 13. Bxe6+ Rxe6 14. O-O	Simplification	92312.0	8.0
124749	1132.0	45.88	60837.0	31.0	2.0	https://lichess.org/analysis/8/5pp1/3k3p/5K1P/1p6/8/1P4P1/8_w_-_-	3233		 39. b3 Kd5 40. g4 Kd4	Endgame Tactics	124749.0	5.0
151631	828.0	42.95	46990.0	53.0	2.0	https://lichess.org/analysis/4r1k1/ppp2ppp/3p3q/3P4/3B2b1/1QP3P1/PP3P2/R5K1_w_-_-	3233		 20. Qxb7 Bf3 21. Bxa7 Qh1#	Mate in 2	151631.0	15.0
162630	1566.0	45.22	56332.0	28.0	3.0	https://lichess.org/analysis/1k1r3r/p2q1p1p/4p3/1R2P1p1/3P4/8/Q4PPP/R5K1_b_-_-	3233		 26. ... Qxb5 27. Qxa7+ Kc8 28. Rc1+ Qc4 29. Rxc4#	Attacking Castled King	162630.0	6.0
33382	1571.0	45.07	52577.0	49.0	2.0	https://lichess.org/analysis/6k1/1p5p/p2p1pp1/3P4/P1q5/4r1Pn/1BQ1R2P/R4K2_b_-_-	3232		 33. ... Rxg3 34. hxg3 Qxc2 35. Rxc2	Hanging Piece	33382.0	6.0
61077	817.0	43.19	45411.0	50.0	2.0	https://lichess.org/analysis/2kr1bnr/ppp1pppp/n2p2b1/8/6qP/P1N2NP1/2P2P2/R1BQKB1R_b_KQ_-	3232		 10. ... Nf6 11. Bh3 Qxh3 12. Rxh3	Pin	61077.0	15.0
85744	1031.0	43.93	55104.0	23.0	1.0	https://lichess.org/analysis/r1b1k2r/pp4pp/2Bp4/4q3/4Q3/8/PPP2PPP/2KR3R_b_kq_-	3232		 14. ... Kd8 15. Qxe5	Pin	85744.0	14.0
88697	747.0	42.89	42540.0	32.0	1.0	https://lichess.org/analysis/Qn2k2r/p4p2/3b4/2pP2pp/2Bpn1b1/8/PPP1N1qP/RNBKR3_w_k_c6	3232		 14. Nd2 Nf2#	Smothered Mate	88697.0	15.0
28923	1487.0	44.99	59008.0	61.0	3.0	https://lichess.org/analysis/8/pp6/2p5/4Pp2/3p1Pkp/P2P2r1/1PP2K2/7R_w_-_-	3231		 34. Rg1 Kxf4 35. Rxg3 hxg3+ 36. Kg2 Kxe5	Pawn Promotion	28923.0	6.0
49579	845.0	45.22	60508.0	78.0	5.0	https://lichess.org/analysis/r3kb1r/2p1p3/p2p1p2/1p1P4/P3PB2/1PN2NPq/B1P4n/R3Q1K1_w_kq_-	3231		 27. Qf2 Nxf3+ 28. Qxf3 Qh2+ 29. Kf1 Qh1+ 30. Qxh1 Rxh1+ 31. Ke2 Rxa1	Skewer	49579.0	15.0
50956	672.0	41.01	38503.0	39.0	2.0	https://lichess.org/analysis/Q2b1rk1/5ppp/1p1p1q2/pNp2n2/2P2n2/1P2P1P1/PB1P2KP/R2N4_w_-_-	3231		 19. Kf2 Nd3+ 20. Kg1 Nxb2	Fork / Double Attack	50956.0	13.0
72781	778.0	42.06	40913.0	35.0	2.0	https://lichess.org/analysis/r1b1k2r/2p1qp2/p1pp3p/8/4Q3/5P2/PPP3PP/R3K1NR_b_KQkq_-	3231		 14. ... Bg4 15. Qxe7+ Kxe7 16. fxg4			0.0
135087	1257.0	46.12	62544.0	45.0	2.0	https://lichess.org/analysis/rnb1k1nr/ppp1ppbp/6p1/q7/3P4/4BQ2/P2N1PPP/2R1KBNR_b_Kkq_-	3231		 9. ... Qxa2 10. Bc4 Qa3 11. Qxf7+	Attacking f7/f2	135087.0	7.0
175454	1289.0	45.47	65636.0	49.0	2.0	https://lichess.org/analysis/r2k4/pp2RN1p/2pB2p1/3p4/8/1qPb4/2R2P1P/3K4_b_-_-	3231		 24. ... Kc8 25. Rc7+ Kb8 26. Rxc6#	Mate in 2	175454.0	6.0
68849	1477.0	45.29	59481.0	23.0	2.0	https://lichess.org/analysis/r1b3k1/ppNp1p1p/6p1/q7/1b1B4/1P3Q2/P4PPP/4R1K1_b_-_-	3230		 21. ... Qxc7 22. Qf6 Bf8 23. Qh8#	Basic Checkmates	68849.0	6.0
154057	1032.0	45.07	59969.0	36.0	2.0	https://lichess.org/analysis/1rbqkbnr/p3p2p/2np1pp1/1pp5/5N1Q/PP2P3/1BPP1PPP/RN2KB1R_b_KQk_-	3230		 10. ... e5 11. Nxg6 hxg6 12. Qxh8	Pin	154057.0	5.0
